GoodsID,GoodsName,SortOrder,Describe,GoodsClass,BagClass,Price,GiftCertificateBuy,BackPrice,BackMinDukeGrade,BackMinMarketLevel,LimitUsePerDay,UseInterval,GroupID,UseType,UsePrompt,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,NotExport,NeedBroad,CanPresent,memberPrice
5050,伏妖宝塔,NULL,专属法宝：李靖@等级需求：60级@法力消耗：180@战斗时使用可减少敌方12%的士兵数量。,12,NULL,0,0,150000,0,0,0,0,0,0,NULL,6,2,9,1000,60,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,Name=李靖;,,NULL,0,1,0,0
4961,燃灯圣药,NULL,李靖专用，使用后根骨提高21点。,27,宝物类,9999,0,0,0,0,0,0,0,2,,Name=李靖;,21,21,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,7999
6192,好玩礼包,NULL,内含天庭御盒*5、征兵告示*1、移民告示*1、安邦告示*1、七彩神盒*1、五色秘盒*1、移城符*3、封神奇盒*10。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1132=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6193,新浪礼包,NULL,内含徭役告示*1、安邦告示*1、盘古开天斧*1、共工破山锤*1、祝融琉璃鼎*1、高级增税令*1、神农百草鞭*1、千里传音*20、黄帝令（日）*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1133=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
4962,伏妖神器箱,NULL,开启可得到法宝伏妖宝塔。,9,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1134=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6194,七彩女娲石,NULL,内含黄帝令（周）*1、杨戬神令*1、高级移城符*1、徭役告示*2、九龙神火符*5、神火罩符*5、高级珠宝盒*1、终极经验包*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1135=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6195,天尊福寿袋,NULL,内含黄帝令（周）*1、梅山神盒*5、龙王宝箱*3、高级移城符*1、徭役告示*1、九龙神火符*5、神火罩符*5、高级珠宝盒*1、黄帝手稿*2。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1136=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6196,通天乱世盒,NULL,内含黄帝令（周）*1、梅山神盒*3、敖丙令*1、徭役告示*1、九龙神火符*5、神火罩符*5、高级珠宝盒*1、黄帝手稿*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1137=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6197,仙官大礼包,NULL,内含黄帝令（周）*1、高级移城符*2、徭役告示*2、九龙神火符*1、神火罩符*5、高级珠宝盒*1、终极经验包*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1138=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6263,中级体验包,NULL,"内含黄帝令（周）*1、大开天盒*1、 大天书盒*1。",10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1139=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6264,高级体验包,NULL,内含轩辕令（周）*1、珠宝盒*25、高级珠宝盒*10。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1140=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6265,初级体验包,NULL,内含新手装备一套、平凡装备箱*1、小引仙幡包*1、帝俊秘录*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1141=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6266,特版小礼包,NULL,内含帝俊简章*1、初级资源包*5。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1142=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6267,特版大礼包,NULL,内含帝俊精编*1、中级资源包*10。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1143=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6198,卓页资源包,NULL,内含高级资源包一个，开启同时可触发一个每日任务。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1144=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6268,无双石礼包,NULL,内含黄帝令（周）*1、梅山神盒*1、徭役告示*1、九龙神火符*3、神火罩符*3、高级珠宝盒*1、黄帝手稿*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1145=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6269,无双木礼包,NULL,内含黄帝令（周）*1、梅山神盒*1、徭役告示*1、九龙神火符*1、神火罩符*1、高级珠宝盒*1、黄帝手稿*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1146=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6270,小三圣包,NULL,内含三圣丹10个。,10,宝箱类,500,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1147=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,400
6271,中三圣包,NULL,内含三圣丹20个。,10,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1148=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,800
6272,大三圣包,NULL,内含三圣丹50个。,10,宝箱类,2500,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1149=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2000
6273,小柴胡包,NULL,内含柴胡草10个。,10,宝箱类,200,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1150=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,160
6274,中柴胡包,NULL,内含柴胡草20个。,10,宝箱类,400,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1151=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,320
6275,大柴胡包,NULL,内含柴胡草50个。,10,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1152=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,800
7928,陆吾套,NULL,飞升甲士套,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,25,NULL,NULL,NULL,204,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,使神仙勇武提高25点,使弓箭兵第一回合的攻击力提高20％,0,0,0,0
7929,离珠套,NULL,飞升真人套,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,25,NULL,NULL,NULL,204,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,使神仙谋略提高25点,使弓箭兵第一回合的攻击力提高20％,0,0,0,0
7930,英招套,NULL,飞升道士套,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,25,NULL,NULL,NULL,310,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,使神仙道法提高25点,任命为城守时，资源产量提高20％,0,0,0,0
7931,伏羲套,NULL,飞升20套,20,NULL,0,0,0,0,0,0,0,0,0,NULL,304,30,NULL,NULL,NULL,207,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,全属性提高30点,降低对方城墙防御效果100％,0,0,0,0
7932,神农套,NULL,飞升40套,20,NULL,0,0,0,0,0,0,0,0,0,NULL,304,50,NULL,NULL,NULL,207,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,全属性提高50点,降低对方城墙防御效果100％,0,0,0,0
7933,女娲套,NULL,飞升80套,20,NULL,0,0,0,0,0,0,0,0,0,NULL,307,50,NULL,NULL,NULL,304,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,使部队行军速度上升50%,全属性提高100点,0,0,0,0
7220,"陆吾盔 ",NULL,"陆吾盔 ",12,NULL,0,0,20000,0,0,0,0,0,0,NULL,1,3,0,100,2,10,4,25,5,10,7,9,6,3,8,6,7928,TransWorkTims=1,,,0,1,0,0
7221,陆吾甲,NULL,陆吾甲,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,2,3,0,100,4,10,4,28,5,10,7,10,6,3,8,6,7928,TransWorkTims=1,,,0,1,0,0
7222,陆吾带,NULL,陆吾带,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,3,3,0,100,6,10,4,33,5,13,7,12,6,4,8,6,7928,TransWorkTims=1,,,0,1,0,0
7223,陆吾靴,NULL,陆吾靴,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,4,3,0,100,8,10,4,38,5,16,7,14,6,5,8,7,7928,TransWorkTims=1,,,0,1,0,0
7224,离珠顶,NULL,离珠顶,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,1,3,1,100,2,10,4,19,5,12,7,6,6,3,8,9,7929,TransWorkTims=1,,,0,1,0,0
7225,离珠衣,NULL,离珠衣,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,2,3,1,100,4,10,4,20,5,12,7,6,6,3,8,10,7929,TransWorkTims=1,,,0,1,0,0
7226,离珠带,NULL,离珠带,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,3,3,1,100,6,10,4,21,5,16,7,6,6,4,8,12,7929,TransWorkTims=1,,,0,1,0,0
7227,离珠鞋,NULL,离珠鞋,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,4,3,1,100,8,10,4,24,5,19,7,7,6,5,8,14,7929,TransWorkTims=1,,,0,1,0,0
7228,英招冠,NULL,英招冠,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,1,3,2,100,2,10,4,10,5,25,7,3,6,9,8,6,7930,TransWorkTims=1,,,0,1,0,0
7229,英招袍,NULL,英招袍,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,2,3,2,100,4,10,4,10,5,28,7,3,6,10,8,6,7930,TransWorkTims=1,,,0,1,0,0
7230,英招带,NULL,英招带,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,3,3,2,100,6,10,4,13,5,33,7,4,6,12,8,6,7930,TransWorkTims=1,,,0,1,0,0
7231,英招鞋,NULL,英招鞋,12,NULL,0,0,20000,0,0,0,0,0,0,NULL,4,3,2,100,8,10,4,16,5,38,7,5,6,14,8,7,7930,TransWorkTims=1,,,0,1,0,0
7232,伏羲盔,NULL,伏羲盔,12,NULL,0,0,300000,0,0,0,0,0,0,NULL,1,5,9,100,22,10,4,70,5,35,7,24,6,10,8,20,7931,TransWorkTims=1,,,0,1,0,0
7233,伏羲甲,NULL,伏羲甲,12,NULL,0,0,300000,0,0,0,0,0,0,NULL,2,5,9,100,24,10,4,57,5,50,7,18,6,15,8,25,7931,TransWorkTims=1,,,0,1,0,0
7234,伏羲带,NULL,伏羲带,12,NULL,0,0,300000,0,0,0,0,0,0,NULL,3,5,9,100,26,10,4,63,5,63,7,21,6,21,8,21,7931,TransWorkTims=1,,,0,1,0,0
7235,伏羲靴,NULL,伏羲靴,12,NULL,0,0,300000,0,0,0,0,0,0,NULL,4,5,9,100,28,10,4,84,5,54,7,30,6,18,8,18,7931,TransWorkTims=1,,,0,1,0,0
7236,神农冠,NULL,神农冠,12,NULL,0,0,500000,0,0,0,0,0,0,NULL,1,5,9,100,42,10,4,79,5,44,7,27,6,13,8,23,7932,TransWorkTims=1,,,0,1,0,0
7237,神农袍,NULL,神农袍,12,NULL,0,0,500000,0,0,0,0,0,0,NULL,2,5,9,100,44,10,4,65,5,60,7,20,6,18,8,30,7932,TransWorkTims=1,,,0,1,0,0
7238,神农带,NULL,神农带,12,NULL,0,0,500000,0,0,0,0,0,0,NULL,3,5,9,100,46,10,4,81,5,81,7,27,6,27,8,27,7932,TransWorkTims=1,,,0,1,0,0
7239,神农鞋,NULL,神农鞋,12,NULL,0,0,500000,0,0,0,0,0,0,NULL,4,5,9,100,48,10,4,102,5,72,7,36,6,24,8,24,7932,TransWorkTims=1,,,0,1,0,0
7240,女娲冠,NULL,女娲冠,12,,0,0,600000,0,0,0,0,0,0,,1,5,9,100,82,10,4,177,5,115,7,93,6,40,8,30,7933,TransWorkTims=1,,,0,1,0,0
7241,女娲袍,NULL,女娲袍,12,,0,0,600000,0,0,0,0,0,0,,2,5,9,100,84,10,4,102,5,137,7,28,6,42,8,92,7933,TransWorkTims=1,,,0,1,0,0
7242,女娲带,NULL,女娲带,12,,0,0,600000,0,0,0,0,0,0,,3,5,9,100,86,10,4,135,5,135,7,50,6,50,8,50,7933,TransWorkTims=1,,,0,1,0,0
7243,女娲靴,NULL,女娲靴,12,,0,0,600000,0,0,0,0,0,0,,4,5,9,100,88,10,4,105,5,180,7,35,6,90,8,35,7933,TransWorkTims=1,,,0,1,0,0
6199,世博礼包,NULL,内含黄帝令（周）*1、安邦告示*2、建筑图纸*2。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1153=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6276,公会VIP包,NULL,内含初级天庭箱*2、初级仙石*100、增税令*1、天庭御盒*5、七彩神盒*1、五色秘盒*1、高级征兵令*2。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1154=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6277,公会至尊包,NULL,"内含初级天庭箱*2、高级天庭箱*2、七彩神盒*2、五色秘盒*2、黄帝令（周）*1、增税令*1 、高级珠宝盒*1。",10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1155=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6278,国泰民安匣,NULL,内含黄帝令（周）*1、轩辕令（周）*1、安邦告示*5、移民告示*10、建筑图纸*5、开天秘录*5。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1156=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6279,风调雨顺匣,NULL,内含黄帝令（周）*1、安邦告示*3、移民告示*5、建筑图纸*2、开天秘录*5。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1157=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6280,稳步发展匣,NULL,内含黄帝令（周）*1、安邦告示*1、建筑图纸*2、开天秘录*3。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1158=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6281,钻石单身令,NULL,内含美女名仙包*2、高级珠宝盒*2、珠宝盒*2、高级仙石*50。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1159=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6282,碧霄封印石,NULL,召唤名仙碧霄仙子的封印之石。,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"130=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6283,琼霄神令,NULL,召唤名仙琼霄仙子的令牌。,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"131=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6284,云霄神令,NULL,召唤名仙云霄仙子的令牌。,15,宝箱类,1501,0,0,0,0,0,0,0,1,NULL,100,"132=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6285,碧霄丝巾,NULL,碧霄仙子被东瀛魔兽袭击时不慎遗落的丝巾。,13,任务类,0,0,0,0,40,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6286,琼霄手谕,NULL,琼霄仙子的手谕，拥有此物者方能得以面见琼霄仙子。,13,任务类,0,0,0,0,40,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6287,琼霄耳饰,NULL,琼霄仙子常日所佩戴的耳饰，亦可作为其信物。,13,任务类,0,0,0,0,40,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6288,仙灵玉珠,-2999,极其珍贵的珠宝，是部分重要神仙和法宝的兑换道具。,100,任务类,200,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,160
6289,云霄化身,NULL,三霄仙子之首——云霄仙子见首不见尾，无人知晓其身在何方，唯有通过此物方可使云霄仙子显圣。,13,任务类,0,0,0,0,40,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6290,紫霞翡翠,-2998,极其珍贵的珠宝，是部分重要神仙和法宝的兑换道具。,100,任务类,300,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,240
6291,云霄霞披,NULL,云霄仙子常日所披背的宝物。,13,任务类,0,0,0,0,40,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6292,破封符,NULL,拥有强大法力的神符，可用来破除封印。,100,任务类,400,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,320
6293,天尊新秀箱,NULL,内含开天残页*10、开天便笺*5、开天草图*2、开天书册*1、天书残页*10、天书散页*5、天书残卷*2、天书典籍*1、征兵告示*2、高级征兵令*1、指南车*1、徭役告示*1、封神奇盒*2、平凡装备箱*1。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1163=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6294,邓婵玉神令,NULL,召唤名仙邓婵玉的令牌。,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"133=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6295,菡芝仙神令,NULL,召唤名仙菡芝仙的令牌。,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"134=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
7040,陆吾头部箱,NULL,"神将蓝色部件箱，开启后能获得陆吾盔 。",9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4039=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7041,陆吾胸部箱,NULL,神将蓝色部件箱，开启后能获得陆吾甲。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4040=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7042,陆吾腰部箱,NULL,神将蓝色部件箱，开启后能获得陆吾带。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4041=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7043,陆吾腿部箱,NULL,神将蓝色部件箱，开启后能获得陆吾靴。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4042=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7044,离珠头部箱,NULL,天尊蓝色部件箱，开启后能获得离珠顶。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4043=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7045,离珠胸部箱,NULL,天尊蓝色部件箱，开启后能获得离珠衣。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4044=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7046,离珠腰部箱,NULL,天尊蓝色部件箱，开启后能获得离珠带。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4045=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7047,离珠腿部箱,NULL,天尊蓝色部件箱，开启后能获得离珠鞋。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4046=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7048,英招头部箱,NULL,上仙蓝色部件箱，开启后能获得英招冠。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4047=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7049,英招胸部箱,NULL,上仙蓝色部件箱，开启后能获得英招袍。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4048=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7050,英招腰部箱,NULL,上仙蓝色部件箱，开启后能获得英招带。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4049=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7051,英招腿部箱,NULL,上仙蓝色部件箱，开启后能获得英招鞋。,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4050=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,800
7052,伏羲套装箱,NULL,飞升20级橙色装备箱，能开启一件伏羲套装的部件。,9,宝箱类,1200,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4051=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,960
7053,神农套装箱,NULL,飞升40级橙色装备箱，能开启一件神农套装的部件。,9,宝箱类,1500,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4052=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,1200
7054,神将法宝箱,NULL,飞升后所赐予神将的法宝箱，内有神将专用法宝,9,宝箱类,0,0,0,0,0,0,0,0,1,,0,,0,,,100,"4032=1,100",,,,,,,,,,,,,,0,1,0,0
7055,上仙法宝箱,NULL,飞升后所赐予上仙的法宝箱，内有上仙专用法宝,9,宝箱类,0,0,0,0,0,0,0,0,1,,0,,0,,,100,"4033=1,100",,,,,,,,,,,,,,0,1,0,0
7056,天尊法宝箱,NULL,飞升后所赐予天尊的法宝箱，内有天尊专用法宝,9,宝箱类,0,0,0,0,0,0,0,0,1,,0,,0,,,100,"4034=1,100",,,,,,,,,,,,,,0,1,0,0
6296,兵令礼包,NULL,内含兵令的礼包，开启可随机得到长戟兵令、刀盾兵令、弓箭兵令、战车兵令中的一个。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,1,1,1,100,"1164=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6297,梅山神盒,NULL,可以开出梅山7宝之一，玩家收集满梅山7宝，可以兑换名仙杨戬。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,1,1,1,100,"1165=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
